,actor_id,type,public_repos,public_gists,followers,following
16834,15517419,User,78,6,18,1
16835,3456251,User,18,40,117,41
16836,3457115,User,178,66,858,3
16837,851436,User,31,4,216,11
16838,218610,User,164,5,679,3
16839,7441766,User,94,14,291,438
16840,10898,User,170,15,121,46
16841,49399980,User,73,0,10,2
16842,19410784,User,15,0,4,3
16843,69189193,User,17,0,5,6
16844,35258987,User,17,0,3,0
16845,7462525,User,43,2,331,15
16846,36458596,User,31,2,75,10
16847,3874710,User,22,0,14,3
16848,19190936,User,15,0,11,18
16849,31677740,User,3,0,0,0
16850,43237426,User,7068,0,1,0
16851,43602702,User,14,0,0,0
16852,29553947,User,0,1,11,0
16853,17834419,User,0,0,7,0
16854,82042599,Bot,0,0,0,0
16855,26440463,User,1,0,77,0
16856,46743201,Bot,0,0,0,0
16857,20963210,User,35,0,142,0
16858,36310445,User,35,0,17,0
16859,4939753,User,0,2,11,0
16860,25307165,User,0,0,1,0
16861,63355234,User,0,0,0,0
16862,42455533,User,3,0,2,0
16863,16718781,User,1,0,0,0
16864,46752965,Bot,0,0,0,0
16865,59924963,User,0,0,0,0
16866,46524234,User,0,0,7,0
16867,125029,User,2,0,13,0
16868,541332,User,2,0,41,8
16869,30785616,User,13,0,0,1
16870,7806257,User,4,0,13,0
16871,49226515,User,14,0,0,0
16872,30732788,Bot,0,0,0,0
16873,61966189,User,0,0,0,0
16874,17270325,User,4,0,6,0
16875,66216016,User,0,0,2,0
16876,27295005,Bot,0,0,0,0
16877,81558540,User,12,0,0,0
16878,19239949,User,0,0,3,0
16879,50967743,Bot,0,0,0,0
16880,26676291,User,0,0,24,0
16881,12257278,User,2,0,1,0
16882,26523804,User,4,8155,1,0
16883,45089189,Bot,0,0,0,0
16884,58605119,User,0,0,1,0
16885,34910018,User,5,0,7,0
16886,62555040,User,0,0,0,0
16887,20440329,User,0,0,14,0
16888,39074581,Bot,0,0,0,0
16889,48994755,Bot,0,0,0,0
16890,61849395,User,0,1,4,0
16891,25904340,User,0,0,3,0
16892,55107282,Bot,0,0,0,0
16893,39766333,Bot,0,0,0,0
16894,49924207,User,1,0,1,0
16895,74742576,Bot,0,0,0,0
16896,49165653,Bot,0,0,0,0
16897,5589368,User,1,0,4,0
16898,29705663,User,933,0,1,0
16899,65732472,Bot,0,0,0,0
16900,42546701,User,0,0,0,0
16901,10605095,User,0,0,5,0
16902,39249053,User,0,0,2,0
16903,8723280,User,1,0,49,0
16904,32282838,User,5,0,4,0
16905,19785354,User,1,0,8,0
16906,44008113,Bot,0,0,0,0
16907,30273922,User,2,0,4,0
16908,50673670,Bot,0,0,0,0
16909,53952853,Bot,0,0,0,0
16910,39771996,User,0,0,5,0
16911,410110,User,67,2,55,0
16912,7077164,User,20,0,23,14
16913,64984008,User,71,1,59,20
16914,35927536,User,32,0,16,62
16915,465279,User,350,81,198,0
16916,28275923,User,384,0,2,2
16917,295709,User,163,53,191,248
16918,129737,User,64,8,26,1
16919,303487,User,168,9,34,36
16920,20305734,User,88,1,36,45
16921,265630,User,93,3,114,0
16922,3286652,User,115,0,7,0
16923,4395417,User,120,1,93,0
16924,639900,User,166,0,56,38
16925,7756211,User,138,19,58,109
16926,1413534,User,169,15,49,1
16927,353360,User,39,9,29,7
16928,317464,User,152,163,1480,89
16929,50125301,User,482,0,4,3
16930,372590,User,13,2,7,19
16931,4957653,User,66,3,74,25
16932,390105,User,135,0,14,24
16933,19297776,User,0,0,3,0
16934,32335723,User,449,3,22,63
16935,64657714,User,1,0,0,0
16936,280924,User,43,3,33,7
16937,8492901,User,47,10,162,4
16938,5827962,User,51,0,60,3
16939,321872,User,123,5,133,43
16940,1142830,User,141,26,298,17
16941,20846414,User,23,2,132,55
16942,10544,User,229,15,40,45
16943,291750,User,452,26,271,95
16944,191335,User,82,70,3412,30
16945,13786931,User,193,40,518,10
16946,64214252,User,171,1,40,2
16947,38859656,User,267,20,64,69
16948,21070888,User,0,0,14,0
16949,71733,User,10,3,41,16
16950,617694,User,48,20,455,9
16951,1019641,User,66,5,71,0
16952,5658439,User,187,8,379,2
16953,76512065,User,3,0,5,0
16954,128223,User,65,129,1147,0
16955,22145591,User,2,2,264,89
16956,46788453,User,2,0,0,1
16957,200109,User,37,3,127,0
16958,2230599,User,35,13,576,19
16959,236845,User,28,1,9,4
16960,8851,User,124,32,868,2
16961,163582,User,108,54,8663,46
16962,1535615,User,104,0,99,0
16963,85749,User,491,297,1938,1
16964,22427340,User,12,1,62,1
16965,353790,User,170,62,1256,37
16966,49056869,User,119,6,548,21
16967,4603539,User,82,10,107,1
16968,593208,User,582,40,107,682
16969,1759611,User,74,0,27,43
16970,2407108,User,85,34,113,8
16971,546692,User,204,59,189,70
16972,68460974,User,45,3,843,4
16973,834643,User,37,3,39,49
16974,11408040,User,78,1,26,85
16975,35858975,User,12,0,1,0
16976,10261133,User,141,0,30,6
16977,63430,User,128,71,254,14
16978,45071,User,232,115,814,7
16979,585223,User,144,38,634,3
16980,1131536,User,302,47,390,713
16981,838003,User,124,11,140,70
16982,39688917,User,81,9,166,2
16983,3717345,User,127,1,75,25
16984,20317649,User,103,56,177,201
16985,6679325,User,170,87,213,21
16986,4289501,User,31,0,39,2
16987,249515,User,32,6,1888,72
16988,211411,User,319,162,1792,59
16989,476186,User,199,15,75,0
16990,509703,User,240,25,94,67
16991,1449290,User,429,0,17,6
16992,1529180,User,178,68,566,38
16993,125509,User,110,23,263,7
16994,5055789,User,27,6,86,3
16995,83442,User,211,14,167,13
16996,11904023,User,2,0,7,16
16997,465582,User,110,56,38,2
16998,3840769,User,62,14,75,29
16999,7916000,User,66,3,80,54
17000,217628,User,78,2,1747,26
17001,1346839,User,49,0,40,1
17002,6317158,User,11,0,1,0
17003,6487691,User,88,0,65,8
17004,336308,User,219,21,85,6
17005,261787,User,117,5,213,77
17006,4214172,User,94,17,117,213
17007,9131638,User,44,0,15,0
17008,83470,User,197,192,88,19
17009,2564245,User,248,5,84,139
17010,3278877,User,16,4,37,35
17011,45579073,User,11,1,48,8
17012,55238,User,150,3,34,1
17013,1286062,User,149,1,1377,17
17014,11512787,User,48,19,202,6
17015,1730234,User,36,62,19,22
17016,40779233,User,27,0,409,34
17017,20126984,User,2,0,13,1
17018,1616846,User,180,18,215,2
17019,6641284,User,25,1,1,0
17020,1337046,User,365,27,195,164
17021,62697030,User,3,0,1,3
17022,25696864,User,119,0,54,24
17023,35937217,User,62,43,517,305
17024,13009252,User,22,0,1,0
17025,60312740,User,1,11,0,0
17026,4269898,User,125,9,3032,78
17027,1192452,User,324,6,249,332
17028,16508807,User,148,25,427,29
17029,124872,User,388,780,3417,145
17030,39828164,User,217,11,374,261
17031,29234457,User,5,0,0,0
17032,292738,User,4,24,198,315
17033,6240630,User,5,0,110,0
17034,1120192,User,93,0,41,62
17035,52266153,User,11,4,8,1
17036,35799796,User,93,3,84,1
17037,4373945,User,88,28,20,0
17038,42161560,User,38,0,11,4
17039,406951,User,7,3,0,0
17040,2391,User,173,83,190,98
17041,1231441,User,177,4,42,86
17042,6449237,User,37,4,67,3
17043,5081226,User,91,1,30,26
17044,9475646,User,94,4,120,844
17045,8754153,User,55,0,32,2
17046,38422348,User,109,1,142,92
17047,9714350,User,33,0,453,25
17048,15972415,User,75,1,169,5
17049,468579,User,281,15,55,2
17050,546312,User,462,215,689,247
17051,13872653,User,20,28,26,6
17052,11576446,User,55,1,9,1
17053,29089388,User,117,0,52,467
17054,1691662,User,34,211,116,1
17055,726704,User,218,54,385,1
17056,9433996,User,68,11,85,30
17057,21084778,User,17,0,9,0
17058,35747326,User,17,3,14,21
17059,1333958,User,94,5,28,0
17060,5860491,User,63,4,113,1
17061,31790,User,14,0,21,1
17062,39606064,User,56,39,567,198
17063,7821,User,102,36,67,19
17064,17968138,User,21,4,37,0
17065,3664,User,204,54,119,79
17066,2279598,User,411,240,147,18
17067,5071575,User,24,0,268,2
17068,1913337,User,42,0,221,16
17069,1443144,User,46,1,183,2
17070,7045886,User,14,0,46,21
17071,7645641,User,64,12,79,21
17072,68057,User,329,45,109,1
17073,1996642,User,107,20,71,64
17074,1454251,User,36,0,18,0
17075,71398022,User,3,0,6,0
17076,925415,User,32,2,37,16
17077,25267873,User,33,1,481,81
17078,453543,User,24,76,177,91
17079,4531597,User,10,1,19,9
17080,63816070,User,9,0,15,1
17081,6538289,User,71,0,4,3
17082,492903,User,125,45,310,38
17083,55062581,User,9,0,4,0
17084,5239394,User,1,0,5,0
17085,20387402,User,42,4,77,53
17086,50398,User,159,2,157,7
17087,36488354,User,2,1,41,122
17088,557395,User,92,9,112,192
17089,181628,User,85,37,2126,16
17090,6484844,User,76,3,95,60
17091,4019718,User,139,7,126,5
17092,50962670,User,9,0,26,30
17093,33253653,User,48,0,35,0
17094,48267178,User,26,7,3,2
17095,459267,User,229,62,1872,67
17096,202474,User,379,8,214,3
17097,20027695,User,149,10,41,47
17098,7358010,User,20,2,8,1
17099,2495809,User,81,9,163,8
17100,244927,User,90,23,402,34
17101,520693,User,102,12,69,264
17102,12021443,User,113,83,266,116
17103,5493666,User,60,5,61,42
17104,765332,User,76,23,10,2
17105,9496702,User,168,5,239,29
17106,10861407,User,28,0,8,1
17107,1620265,User,151,29,1600,1
17108,19409,User,214,60,2865,165
17109,7454877,User,79,0,15,1
17110,25656809,User,69,12,98,31
17111,1575550,User,24,0,9,1
17112,73843275,User,39,8,19,1
17113,13207770,User,66,42,23,56
17114,13348378,User,61,9,589,134
17115,16523764,User,34,1,3,0
17116,3743002,User,32,0,124,246
17117,8705251,User,137,11,26,0
17118,1472513,User,40,0,44,39
17119,161495,User,119,7,280,3
17120,24651657,User,41,1,0,1
17121,394382,User,292,8,1836,14
17122,24543009,User,5962,0,17,131
17123,18466497,User,38,14,42,111
17124,1208492,User,136,6,151,0
17125,13508038,User,3,0,28,95
17126,517703,User,57,15,46,81
17127,899492,User,41,2,74,1
17128,611168,User,69,11,740,273
17129,675997,User,27643,393,341,68
17130,3607926,User,283,42,316,178
17131,66798,User,79,21,306,449
17132,49380831,User,60,23,0,0
17133,46880392,User,73,0,2,1
17134,2035568,User,21,6,15,1
17135,6798999,User,4,0,8,7
17136,12055080,User,7,0,5,0
17137,4498365,User,32,7,48,29
17138,1682214,User,97,12,142,12
17139,440384,User,205,17,230,7
17140,3411033,User,22,0,44,0
17141,45569116,User,1,0,0,0
17142,7695218,User,4,0,8,0
17143,17551083,User,13,29,432,9699
17144,19637309,User,18,21,115,22
17145,28627,User,56,24,347,8
17146,30220768,User,1,0,38,2
17147,5950956,User,283,45,24,65
17148,13335308,User,39,7,164,419
17149,15898709,User,152,0,39,106
17150,23165168,User,76,18,70,52
17151,2157566,User,101,3,77,4
17152,7604138,User,16,0,4,0
17153,671095,User,46,8,19,0
17154,16748524,User,111,16,100,91
17155,5165674,User,120,32,162,76
17156,60642441,User,0,1,1,1
17157,38784,User,7,17,164,28
17158,4147639,User,102,19,81,32
17159,1145762,User,68,8,180,8
17160,6124140,User,41,0,20,1
17161,2913687,User,20,0,7,0
17162,28999431,User,55,0,32,44
17163,17251683,User,35,6,246,40
17164,94169,User,95,20,51,14
17165,10043798,User,15,53,25,3
17166,11041674,User,11,0,2,1
17167,58600208,User,18,0,0,0
17168,6535995,User,102,29,83,168
17169,1863987,User,106,0,36,29
17170,33787854,User,12,0,265,0
17171,527981,User,17,0,2,1
17172,99944,User,44,24,4112,10
17173,8621344,User,37,0,96,22
17174,1550771,User,83,15,562,44
17175,4224001,User,5,2,6,8
17176,14353924,User,34,2,14,0
17177,55233292,User,77,0,91,621
17178,16138150,User,26,0,77,0
17179,27461460,User,75,30,436,79
17180,1760209,User,476,1,613,17
17181,43523,User,480,73,65,59
17182,23613997,User,73,10,904,4
17183,36794857,User,71,0,135,45
17184,321266,User,261,98,202,96
17185,5992658,User,51,15,433,119
17186,7151923,User,107,0,85,121
17187,1262998,User,269,27,438,22
17188,173624,User,43,7,82,16
17189,23417,User,127,40,155,124
17190,283234,User,225,17,120,19
17191,511909,User,55,28,1008,0
17192,792378,User,62,35,15,0
17193,1559888,User,630,9,185,52
17194,8730430,User,49,18,24,28
17195,576234,User,56,9,278,77
17196,47337480,User,20,2,48,15
17197,55284339,User,155,3,202,44
17198,1329837,User,80,25,171,3
17199,5579125,User,54,0,21,0
17200,842543,User,20,1,30,15
17201,430092,User,30,42,83,0
17202,5400599,User,60,0,29,31
17203,106728,User,208,37,321,4
17204,53054099,User,127,0,48,50
17205,773186,User,92,31,95,0
17206,7528195,User,51,6,212,6
17207,31281497,User,30,18,139,3
17208,16598275,User,26,2,43,8
17209,236943,User,224,8,209,255
17210,942324,User,38,1,23,0
17211,3736946,User,32,0,10,18
17212,20502130,User,25,0,253,103
17213,508006,User,107,5,61,13
17214,174812,User,45,34,59,0
17215,37936606,Bot,0,0,0,0
17216,21015829,Bot,0,0,0,0
17217,41213312,User,36,0,9,0
17218,41993974,Bot,0,0,0,0
17219,73139402,Bot,0,0,0,0
17220,19979279,User,7,0,151,0
17221,14330603,User,0,0,8,0
17222,30351955,User,12,0,5,0
17223,24444246,User,0,0,32,0
17224,57676739,Bot,0,0,0,0
17225,6270979,User,0,50488,86,0
17226,60162190,Bot,0,0,0,0
17227,62120345,User,1,2347,6,0
17228,26602665,User,2,0,12,2
17229,33714816,Bot,0,0,0,0
17230,59414373,User,0,0,0,0
17231,32679304,User,2,0,95,0
17232,48335577,User,3,0,7,0
17233,5095603,User,0,0,66,0
17234,49303554,User,0,0,3,0
17235,39335575,Bot,0,0,0,0
17236,72033612,User,0,0,7,0
17237,45397632,User,0,0,35,0
17238,62304370,User,1,0,36,0
17239,23717796,Bot,0,0,0,0
17240,55426066,User,16,0,1,0
17241,55011449,User,1,0,2,0
17242,6702118,User,0,0,5,0
17243,76597500,Bot,0,0,0,0
17244,20604138,User,0,0,0,0
17245,18592035,User,73,0,106,6
17246,8606919,User,0,0,1,0
17247,278988,User,76,40,552,3
17248,25312957,User,120,55,85,421
17249,1010467,User,212,151,398,30
17250,10596119,User,8,0,0,0
17251,412153,User,2,0,225,0
17252,35907,User,16,2,0,0
17253,7357807,User,381,6,5,1
17254,10776251,User,13,3,21,1
17255,50176238,User,66,2,115,118
17256,1255285,User,18,1,17,54
17257,13969,User,231,171,795,64
17258,52928443,User,14,4,17,1
17259,4698322,User,121,2,15,0
17260,22369562,User,568,5,13,25
17261,892318,User,402,109,1083,259
17262,23043836,User,96,26,26,24
17263,666852,User,81,3,15,2
17264,34888354,User,41,0,152,34
17265,928965,User,191,8,345,1
17266,1936982,User,40,5,94,3
17267,55454395,User,30,0,22,0
17268,17381979,User,36,0,23,0
17269,3590545,User,194,19,60,77
17270,47503699,User,81,9,4,0
17271,10330042,User,63,0,7,12
17272,1005544,User,120,0,132,0
17273,3742559,User,26,9,39,1
17274,32123500,User,42,0,2,1
17275,13547749,User,5,0,1,0
17276,20414564,User,97,22,90,77
17277,36461294,User,9,0,35,4
17278,20086673,User,77,11,37,41
17279,14883063,User,36,19,29,1
17280,689327,User,103,17,233,36
17281,5576557,User,246,7,30,64
17282,15959269,User,34,5,34,27
17283,265462,User,25,28,26,11
17284,373765,User,255,4,33,7
17285,42438262,User,51,9,62,6
17286,1261399,User,141,8,0,0
17287,16152305,User,33,6,83,37
17288,20743703,User,55,2,122,0
17289,125140,User,76,22,34,0
17290,1612291,User,63,0,34,1
17291,3565,User,93,11,143,25
17292,5185367,User,27,8,121,3
17293,67764432,User,78,4,3,0
17294,1090,User,172,342,1651,30
17295,5329119,User,65,3,18,42
17296,22563986,User,18,0,27,0
17297,6836805,User,8,2,20,2
17298,199241,User,70,0,7,0
17299,44420072,User,21,0,9,26
17300,350976,User,17,1,47,17
17301,171016,User,167,20,5596,30
17302,3121142,User,220,24,10,1
17303,19999497,User,76,0,16,10
17304,36194019,User,8,0,14,0
17305,1066253,User,279,252,2837,49
17306,158417,User,117,1,271,10
17307,6025893,User,136,3,56,3
17308,6723392,User,107,0,25,16
17309,1994518,User,60,2,32,0
17310,1417183,User,93,0,40,0
17311,6547784,User,63,0,41,0
17312,9395168,User,124,2,132,2
17313,1319674,User,15,24,17,2
17314,1469636,User,47,7,68,61
17315,59715513,User,37,0,12,3
17316,42924400,User,34,5,72,57
17317,38215111,User,33,2,420,44
17318,9100368,User,118,0,27,30
17319,4420615,User,21,9,53,22
17320,5178550,User,26,0,18,12
17321,1688389,User,75,0,36,32
17322,18009293,User,27,0,245,0
17323,22062133,User,42,0,13,4
17324,144427,User,49,44,5617,0
17325,696742,User,48,83,68,7
17326,2204294,User,251,22,46,3
17327,31756570,User,18,1,2,4
17328,531482,User,109,5,136,12
17329,111600,User,353,92,1676,779
17330,4503199,User,41,7,4,0
17331,3043706,User,39,4,112,132
17332,311527,User,33,10,30,7
17333,914418,User,166,2,91,1
17334,25943,User,387,112,2397,4
17335,8786002,User,35,0,23,5
17336,1753396,User,12,0,42,23
17337,172966,User,131,31,1267,45
17338,4039449,User,236,106,3426,41
17339,12301,User,268,250,1234,312
17340,558752,User,221,53,377,593
17341,632675,User,23,0,6,1
17342,33020454,User,5,0,2,1
17343,3531758,User,188,8,210,129
17344,7018967,User,0,0,2,0
17345,58385506,User,91,0,5,0
17346,228695,User,81,8,11,12
17347,3256629,User,335,36,157,75
17348,233,User,48,183,388,0
17349,7930239,User,120,9,1701,30
17350,5358146,User,86,11,217,34
17351,316517,User,363,113,1053,2261
17352,4231088,User,9,4,556,1
17353,1287072,User,91,25,263,8
17354,8425502,User,22,2,20,5
17355,1170989,User,65,8,147,23
17356,1517291,User,407,332,74,4
17357,10881589,User,6,1,22,0
17358,347634,User,73,1,266,32
17359,20028934,User,138,0,9,4
17360,617056,User,5,14,7,2
17361,15823519,User,0,0,5,0
17362,53311887,Bot,0,0,0,0
17363,35031835,User,1834,0,7,0
17364,69329190,User,6,0,0,0
17365,70960898,User,321,0,18,45
17366,45465154,User,134,0,0,0
17367,32889038,User,9,0,1,4
17368,58532023,User,48,0,1765,2
17369,71902770,User,227,0,3,1
17370,21790,User,17,0,15,1
17371,37988559,User,2,0,12,4
17372,30398469,User,51,6,44,0
17373,82658782,User,6,0,132,16
17374,1701904,User,39,14,229,29
17375,16325469,User,3,0,0,0
17376,4224639,User,88,8,578,4
17377,1635728,User,68,2,33,2
17378,594824,User,1,0,26,1
17379,30976876,User,54,10,19,283
17380,3983539,User,72,5,17,33
17381,54814569,User,27,0,33,1
17382,4060976,User,95,13,653,95
17383,1097244,User,50,7,36,13
17384,7303768,User,84,8,44,45
17385,44272939,User,32,12,139,3
17386,914548,User,22,1,2,0
17387,50577633,User,97,0,12,9
17388,2975660,User,47,3,46,32
17389,514785,User,59,40,89,15
17390,154109,User,541,36,390,2
17391,6961185,User,188,12,160,236
17392,11360596,User,91,1,66,0
17393,18629298,User,96,0,28,86
17394,4865608,User,119,22,1223,124
17395,25425933,User,66,8,164,284
17396,3630494,User,12,4,56,6
17397,8181240,User,79,4,1239,782
17398,842706,User,2,5,5,2
17399,4903911,User,247,5,55,101
17400,8838625,User,16,28,194,6
17401,2221636,User,20,2,10,6
17402,401263,User,424,142,710,118
17403,72675,User,77,30,135,4
17404,119422,User,208,286,154,16
17405,5579326,User,26,0,49,22
17406,3680083,User,137,18,1745,192
17407,81515012,User,50,0,54,10
17408,2938553,User,29,1,16,10
17409,67752638,User,63,0,13,1
17410,3345261,User,105,12,290,77
17411,63605602,User,69,5,228,1000
17412,2970164,User,153,3,14,12
17413,473530,User,121,46,60,24
17414,50745,User,327,19,268,28
17415,8496940,User,0,2,24,2
17416,7489447,User,4,0,25,0
17417,1015967,User,45,0,73,0
17418,19549652,User,11,0,8,0
17419,13919702,User,0,0,13,1
17420,26473567,User,8,0,101,0
17421,548453,User,20,0,14,1
17422,24859929,User,208,0,76,10
17423,33931153,User,75,4,441,14
17424,1215497,User,268,88,310,161
17425,2731362,User,76,2,85,42
17426,866147,User,87,7,130,42
17427,8572152,User,1480,3,389,516
17428,1713488,User,49,69,48,0
17429,20542738,User,152,0,1,0
17430,327706,User,159,68,103,205
17431,64281791,User,158,0,11,8
17432,1297009,User,60,0,170,138
17433,523235,User,168,8,1465,31
17434,3514957,User,48,17,81,21
17435,5086433,User,56,1,45,122
17436,667029,User,260,17,538,617
17437,470971,User,23,28,99,11
17438,216319,User,332,171,1651,364
17439,9782036,User,1,0,0,1
17440,40054455,User,29,8,6,3
17441,32935233,User,228,15,148,422
17442,47294,User,174,38,2581,57
17443,116588,User,218,9,114,178
17444,8530560,User,240,5,14,75
17445,62333,User,50,13,233,43
17446,16686129,User,71,1,22,5
17447,69803864,User,21,0,16,8
17448,20380692,User,69,2,145,36
17449,4341812,User,79,32,117,31
17450,61630653,User,5,0,2,2
17451,1218431,User,73,14,99,19
17452,19927330,User,39,1,28,18
17453,12283,User,169,33,131,92
17454,341314,User,18,0,13,0
17455,1446633,User,101,0,72,25
17456,9496359,User,41,60,438,49
17457,20878432,User,28,0,77,5
17458,4255,User,4,2,39,20
17459,413057,User,30,0,43,0
17460,5584439,User,108,1,36,0
17461,578359,User,189,1,93,23
17462,73708394,User,12,2,5,0
17463,44246292,Bot,0,0,0,0
17464,56973160,User,0,0,1,0
17465,61106285,User,78,0,25,25
17466,1660388,User,611,2,142,39
17467,34697904,User,74,1,13,14
17468,17569239,User,9,0,92,2
17469,40125985,User,13,2,1,1
17470,13513340,User,71,15,37,122
17471,572096,User,228,54,629,15
17472,5202105,User,2,0,2,0
17473,594436,User,38,4,37,0
17474,13929105,User,14,0,8,1
17475,4261788,User,241,19,323,1
17476,36278,User,58,7,229,14
17477,24302614,User,50,9,245,9
17478,8038439,User,9,0,19,3
17479,889427,User,1,23,0,0
17480,923079,User,67,75,276,0
17481,2574448,User,5,1,22,0
17482,5376030,User,97,4,136,0
17483,5195851,User,23,0,2,0
17484,406394,User,119,20,10126,36
17485,797801,User,97,9,48,10
17486,17186605,User,38,5,11,2
17487,21697719,User,16,1,8,0
17488,1158666,User,18,0,23,8
17489,8041294,User,48,0,57,6
17490,46939250,User,1,0,31,2
17491,1918356,User,104,2,1581,21
17492,61609258,User,14,0,58,16
17493,1921950,User,102,30,243,104
17494,17344677,User,9,0,14,1
17495,14314623,User,131,40,232,79
17496,42204892,User,58,0,10,29
17497,3914967,User,14,3,12,5
17498,4551455,User,23,1,10,0
17499,7463564,User,97,5,292,63
17500,44313290,User,22,4,26,30
17501,3192370,User,14,3,32,31
17502,35365065,User,31,3,1,5
17503,135246,User,490,26,366,14
17504,3999221,User,130,3,305,243
17505,5180488,User,34,2,801,12
17506,849824,User,55,1,71,7
17507,36607,User,37,21,158,0
17508,986878,User,119,27,245,55
17509,2360224,User,200,54,65,121
17510,59310210,User,104,4,6,37
17511,1318579,User,114,5,12,23
17512,7738570,User,121,5,95,81
17513,2414826,User,68,32,14,5
17514,122028,User,185,9,120,285
17515,38083777,User,15,0,12,1
17516,338885,User,66,3,455,8
17517,1336221,User,83,5,38,2
17518,259798,User,140,15,108,78
17519,75368139,User,16,0,6,2
17520,1105127,User,371,27,33,1
17521,7237365,User,63,0,1040,410
17522,18247545,User,19,1,5,0
17523,1157344,User,391,82,261,209
17524,10296554,User,176,58,120,807
17525,10834339,User,84,14,39,33
17526,1334853,User,101,8,630,3
17527,2226434,User,164,9,442,345
17528,10252708,User,61,1,60,0
17529,1023568,User,44,11,108,16
17530,5473659,User,71,5,33,9
17531,19072,User,12,24,13,63
17532,577946,User,39,0,13,0
17533,48666,User,182,60,637,17
17534,7852553,User,48,32,202,5
17535,6992332,User,40,0,23,0
17536,1149853,User,86,16,28,16
17537,15893490,User,28,0,7,1
17538,75376791,User,2,0,4,0
17539,415593,User,111,2,84,29
17540,874176,User,7,0,10,0
17541,1075694,User,198,13,1984,101
17542,31997505,User,40,8,32,9
17543,11193764,User,17,20,21,17
17544,1926128,User,18,5,31,16
17545,234531,User,255,3,50,31
17546,16421948,User,37,2,240,0
17547,8480608,User,29,6,7,4
17548,58931401,User,61,0,25,3
17549,61594531,User,108,4,46,2
17550,5249455,User,183,4,143,1
17551,57929,User,46,33,77,15
17552,41651716,User,37,1,15,1
17553,8262166,User,21,2,80,8
17554,33632497,User,24,1,38,2
17555,4601037,User,737,5,2347,28
17556,24521863,User,13,0,3,0
17557,1150563,User,26,8,84,35
17558,5099100,User,52,3,83,0
17559,143744,User,51,7,561,29
17560,155736,User,20,3,35,11
17561,45432694,Bot,0,0,0,0
17562,71848315,User,0,0,0,0
17563,72609355,User,101,6,35,0
17564,78837537,User,207,1,12,17
17565,26529820,User,30,12,53,7
17566,6620091,User,34,9,3,35
17567,54884,User,8,2,3475,0
17568,6331361,User,11,0,4,9
17569,5365358,User,10,0,19,15
17570,38065883,User,38,1,6,9
17571,35610748,User,24,0,21,0
17572,33888540,User,31,0,44,66
17573,21212,User,407,52,755,415
17574,38285861,User,63,7,179,8
17575,4921914,User,22,27,16,43
17576,16887772,User,185,170,86,103
17577,1142185,User,62,0,23,1
17578,2507951,User,252,7,57,0
17579,333276,User,367,37,181,12
17580,26477157,User,233,1,271,85
17581,10082144,User,69,0,16,1
17582,61522167,User,3,0,1,1
17583,299242,User,131,3,66,0
17584,3383210,User,23,12,29,90
17585,1070122,User,55,17,114,182
17586,136472,User,62,5,30,4
17587,3859395,User,104,5,555,39
17588,71647024,User,36,0,6,24
17589,744771,User,89,14,327,77
17590,1139657,User,23,2,5,11
17591,249938,User,203,30,178,21
17592,18299,User,191,8,133,42
17593,11815575,User,39,1,6,10
17594,1157864,User,90,24,24,29
17595,67546953,User,256,10,176,163
17596,19412843,User,13,0,111,6
17597,18226415,User,15,3,39,0
17598,10063039,User,83,6,161,8
17599,23469,User,16,4,276,3
17600,1348242,User,77,13,167,190
17601,134942,User,276,26,36,34
17602,510498,User,86,15,39,25
17603,249880,User,24,7,81,3
17604,810322,User,80,0,17,59
17605,26815217,User,94,1,20,22
17606,192614,User,218,71,489,20
17607,70411576,User,0,0,0,0
17608,129910,User,245,60,799,12
17609,6509618,User,9,0,79,1
17610,4711805,User,386,4,217,117
17611,151335,User,147,20,983,434
17612,37917037,User,48,0,31,32
17613,959026,User,0,15,13,3
17614,3899037,User,6,1,68,23
17615,31107829,User,15,0,20,8
17616,46341950,User,59,12,39,29
17617,3080440,User,32,0,17,2
17618,1558043,User,1900,42,287,264
17619,2441069,User,31,28,91,85
17620,2634842,User,28,0,8,0
17621,120441,User,488,26,234,31
17622,13300,User,62,47,48,139
17623,6667815,User,8,2,125,3
17624,52120,User,271,26,141,23
17625,37360448,User,11,0,4,12
17626,32652297,User,290,155,200,2198
17627,44771837,User,51,12,128,53
17628,1140756,User,41,3,82,0
17629,4672627,User,87,40,118,15
17630,32537642,User,7,0,2,1
17631,535884,User,98,55,295,43
17632,6995927,User,123,9,114,1
17633,3940885,User,26,17,35,0
17634,968242,User,24,1,11,13
17635,54665036,User,121,4,89,130
17636,82715592,User,5,0,15,2
17637,111974,User,49,3,222,4
17638,41370460,User,48,5,76,18
17639,9890900,User,62,50,55,9
17640,17335452,User,22,0,219,6
17641,59894025,User,2,0,9,0
17642,890133,User,197,20,52,43
17643,37460517,User,65,0,7,342
17644,77268,User,75,5,893,159
17645,63093569,User,7,0,2,40
17646,1664407,User,77,2,241,10
17647,23018090,User,36,1,15,22
17648,7856674,User,88,11,4107,73
17649,36456999,User,66,2,131,19
17650,30435998,User,35,0,2,5
17651,16724,User,161,32,480,1
17652,25895405,User,47,0,35,4
17653,34790,User,55,21,30,27
17654,173918,User,32,50,2515,15
17655,4928045,User,19,0,68,33
17656,54733172,User,43,7,26,17
17657,2571951,User,100,8,743,0
17658,52304,User,71,9,40,0
17659,26125912,User,245,7,175,85
17660,868430,User,8,1,1,0
